,FIPS,POP_ESTIMATE_2018,FIPStxt,POVALL_2018,PCTPOVALL_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018
336,12013,14587.0,12013.0,2697.0,21.3,209.0,4.1,38323.0,69.1
337,12015,184998.0,12015.0,20243.0,11.1,2845.0,4.0,52724.0,95.1
338,12017,147929.0,12017.0,22082.0,15.2,2485.0,5.2,41556.0,75.0
339,12019,216072.0,12019.0,18846.0,8.8,3487.0,3.3,62835.0,113.4
340,12021,378488.0,12021.0,39689.0,10.6,6096.0,3.4,70649.0,127.4
341,12023,70503.0,12023.0,11340.0,17.3,1106.0,3.7,46195.0,83.3
342,12027,37489.0,12027.0,9013.0,26.1,536.0,3.8,37233.0,67.2
343,12029,16700.0,12029.0,3679.0,24.7,244.0,4.2,37148.0,67.0
344,12031,950181.0,12031.0,134476.0,14.5,17433.0,3.6,55733.0,100.5
345,12033,315534.0,12033.0,43832.0,14.7,5147.0,3.5,50644.0,91.4
346,12035,112067.0,12035.0,11450.0,10.3,1904.0,4.0,58975.0,106.4
347,12037,11736.0,12037.0,2343.0,22.8,167.0,3.5,40297.0,72.7
348,12039,45894.0,12039.0,10259.0,23.6,846.0,4.6,42259.0,76.2
349,12041,18256.0,12041.0,2856.0,16.8,258.0,3.8,42186.0,76.1
350,12043,13724.0,12043.0,2457.0,20.1,208.0,4.0,38680.0,69.8
351,12045,16164.0,12045.0,2667.0,20.3,270.0,4.4,45426.0,81.9
352,12047,14310.0,12047.0,3209.0,27.6,182.0,4.2,36299.0,65.5
353,12049,27245.0,12049.0,6956.0,27.0,467.0,5.3,39169.0,70.7
354,12051,41556.0,12051.0,9850.0,24.0,947.0,6.1,44391.0,80.1
355,12053,190865.0,12053.0,26646.0,14.1,3185.0,4.5,45884.0,82.8
356,12055,105424.0,12055.0,21577.0,20.8,1756.0,4.8,39994.0,72.1
357,12057,1436888.0,12057.0,207358.0,14.7,24886.0,3.4,58361.0,105.3
358,12059,19477.0,12059.0,4232.0,23.9,277.0,4.0,38040.0,68.6
359,12061,157413.0,12061.0,16775.0,10.7,2786.0,4.3,58228.0,105.0
360,12063,48305.0,12063.0,9492.0,23.5,696.0,4.0,39545.0,71.3
361,12065,14288.0,12065.0,2317.0,17.9,209.0,3.7,46332.0,83.6
362,12067,8732.0,12067.0,1521.0,21.0,91.0,3.2,42689.0,77.0
363,12069,356495.0,12069.0,40582.0,11.5,5455.0,3.5,52447.0,94.6
364,12071,754610.0,12071.0,90400.0,12.1,11634.0,3.4,56343.0,101.6
365,12073,292502.0,12073.0,57656.0,20.7,5177.0,3.3,51046.0,92.1
366,12075,40770.0,12075.0,6521.0,16.1,649.0,3.8,39037.0,70.4
367,12077,8457.0,12077.0,1523.0,23.8,100.0,3.8,40814.0,73.6
368,12079,18529.0,12079.0,3752.0,22.8,286.0,3.9,38249.0,69.0
369,12081,394855.0,12081.0,40662.0,10.4,6025.0,3.4,59587.0,107.5
370,12083,359977.0,12083.0,52818.0,15.1,5825.0,4.3,44517.0,80.3
371,12085,160912.0,12085.0,16824.0,10.7,2596.0,3.5,61592.0,111.1
372,12086,2761581.0,12086.0,436103.0,16.0,53279.0,3.9,52043.0,93.9
373,12087,75027.0,12087.0,8859.0,12.0,1187.0,2.6,67094.0,121.0
374,12089,85832.0,12089.0,8882.0,10.4,1281.0,3.2,66898.0,120.7
375,12091,207269.0,12091.0,25612.0,12.7,2835.0,2.9,62779.0,113.3
376,12093,41537.0,12093.0,8283.0,21.5,660.0,3.7,42258.0,76.2
377,12095,1380645.0,12095.0,211307.0,15.6,23857.0,3.2,58037.0,104.7
378,12097,367990.0,12097.0,48711.0,13.4,6456.0,3.6,50473.0,91.1
379,12099,1485941.0,12099.0,179359.0,12.2,26049.0,3.6,61735.0,111.4
380,12101,539630.0,12101.0,67164.0,12.6,8906.0,3.8,53788.0,97.0
381,12103,975280.0,12103.0,112593.0,11.7,16163.0,3.3,52226.0,94.2
382,12105,708009.0,12105.0,109018.0,15.7,12156.0,4.1,51354.0,92.6
383,12107,74163.0,12107.0,13697.0,18.8,1303.0,4.8,39578.0,71.4
384,12109,254261.0,12109.0,16642.0,6.6,3667.0,2.9,81925.0,147.8
385,12111,321128.0,12111.0,38398.0,12.1,6245.0,4.4,53377.0,96.3
386,12113,179349.0,12113.0,16404.0,9.5,2678.0,3.3,69541.0,125.5
387,12115,426718.0,12115.0,43389.0,10.3,6331.0,3.4,61652.0,111.2
388,12117,467832.0,12117.0,46050.0,9.9,8075.0,3.2,67187.0,121.2
389,12119,128754.0,12119.0,11183.0,9.3,1592.0,5.1,55324.0,99.8
390,12121,44191.0,12121.0,7999.0,19.3,678.0,3.7,38525.0,69.5
391,12123,21623.0,12123.0,4130.0,21.6,336.0,3.8,42307.0,76.3
392,12125,14940.0,12125.0,2118.0,20.6,159.0,3.4,45906.0,82.8
393,12127,547538.0,12127.0,70499.0,13.2,9472.0,3.7,50285.0,90.7
394,12129,32461.0,12129.0,3543.0,11.9,460.0,3.1,58203.0,105.0
395,12131,71375.0,12131.0,7868.0,11.4,946.0,3.1,60973.0,110.0
396,12133,24880.0,12133.0,5104.0,22.8,379.0,3.8,39225.0,70.8
397,13000,10519475.0,13000.0,1484439.0,14.5,201245.0,3.9,58634.0,100.0
398,13001,18507.0,13001.0,3954.0,21.9,393.0,4.3,42781.0,73.0
399,13003,8297.0,13003.0,2156.0,26.1,154.0,3.5,36779.0,62.7
400,13005,11185.0,13005.0,2473.0,22.8,193.0,3.8,38775.0,66.1
401,13007,3092.0,13007.0,704.0,22.9,62.0,5.1,38288.0,65.3
402,13009,44823.0,13009.0,9313.0,23.8,871.0,5.0,42727.0,72.9
403,13011,18988.0,13011.0,2469.0,13.0,297.0,3.1,55384.0,94.5
404,13013,80809.0,13013.0,7651.0,9.5,1303.0,3.3,61413.0,104.7
405,13015,106408.0,13015.0,12768.0,12.2,1894.0,3.8,57409.0,97.9
406,13017,16787.0,13017.0,4305.0,26.2,324.0,5.9,35020.0,59.7
407,13019,19252.0,13019.0,4144.0,21.8,311.0,4.2,39412.0,67.2
408,13021,153095.0,13021.0,36326.0,24.7,3129.0,4.5,41390.0,70.6
409,13023,12838.0,13023.0,2156.0,18.7,266.0,5.7,46019.0,78.5
410,13025,18897.0,13025.0,3419.0,18.3,329.0,4.5,41874.0,71.4
411,13027,15513.0,13027.0,3768.0,24.5,277.0,3.9,36354.0,62.0
412,13029,38109.0,13029.0,3264.0,8.6,608.0,3.4,79658.0,135.9
413,13031,77296.0,13031.0,16439.0,22.9,1568.0,4.2,43766.0,74.6
414,13033,22423.0,13033.0,4853.0,22.0,562.0,6.0,42785.0,73.0
415,13035,24193.0,13035.0,4228.0,19.7,434.0,4.0,48831.0,83.3
416,13037,6352.0,13037.0,1723.0,37.2,96.0,4.3,33393.0,57.0
417,13039,53677.0,13039.0,8134.0,15.8,872.0,4.2,56555.0,96.5
418,13043,10836.0,13043.0,2587.0,24.6,184.0,3.4,35841.0,61.1
419,13045,118121.0,13045.0,19187.0,16.8,2220.0,4.0,52502.0,89.5
420,13047,67420.0,13047.0,7911.0,11.9,1134.0,3.4,55807.0,95.2
421,13049,12968.0,13049.0,2753.0,25.6,206.0,4.3,40499.0,69.1
422,13051,289195.0,13051.0,39488.0,14.4,5252.0,3.7,54165.0,92.4
423,13053,10684.0,13053.0,1408.0,17.3,111.0,5.6,46869.0,79.9
424,13055,24790.0,13055.0,4575.0,19.5,429.0,4.1,39513.0,67.4
425,13057,254149.0,13057.0,18576.0,7.4,4135.0,3.1,82733.0,141.1
426,13059,127330.0,13059.0,31645.0,27.0,2430.0,4.0,42112.0,71.8
427,13061,2887.0,13061.0,841.0,29.8,66.0,7.7,30239.0,51.6
428,13063,289615.0,13063.0,50072.0,17.6,6688.0,4.9,46059.0,78.6
429,13065,6648.0,13065.0,1695.0,25.8,126.0,4.6,37593.0,64.1
430,13067,756865.0,13067.0,67585.0,9.1,14465.0,3.4,78603.0,134.1
431,13069,43093.0,13069.0,9505.0,23.9,845.0,4.5,39480.0,67.3
432,13071,45592.0,13071.0,10700.0,23.9,811.0,3.8,38633.0,65.9
433,13073,154291.0,13073.0,10858.0,7.1,2609.0,3.5,82184.0,140.2
434,13075,17162.0,13075.0,4156.0,24.5,298.0,3.8,38827.0,66.2
435,13077,145864.0,13077.0,14844.0,10.2,2518.0,3.4,70974.0,121.0
436,13079,12318.0,13079.0,2251.0,18.5,237.0,4.2,48004.0,81.9
437,13081,22601.0,13081.0,6063.0,27.4,456.0,4.9,36096.0,61.6
438,13083,16226.0,13083.0,2067.0,13.6,300.0,3.6,48779.0,83.2
439,13085,25083.0,13085.0,2168.0,8.7,401.0,3.3,68835.0,117.4
440,13087,26575.0,13087.0,5923.0,23.2,539.0,4.7,38441.0,65.6
441,13089,756558.0,13089.0,106598.0,14.3,16073.0,4.0,63477.0,108.3
442,13091,20705.0,13091.0,4988.0,26.5,372.0,5.2,35636.0,60.8
443,13093,13706.0,13093.0,3420.0,29.1,238.0,4.6,37278.0,63.6
444,13095,91243.0,13095.0,25104.0,29.5,1966.0,5.1,38806.0,66.2
445,13097,145331.0,13097.0,18113.0,12.6,3002.0,4.1,60512.0,103.2
446,13099,10247.0,13099.0,2669.0,26.5,209.0,4.6,34984.0,59.7
447,13101,4000.0,13101.0,970.0,24.4,61.0,3.2,38667.0,65.9
448,13103,62190.0,13103.0,5080.0,8.3,989.0,3.3,65793.0,112.2
449,13105,19120.0,13105.0,3476.0,18.5,378.0,4.8,39681.0,67.7
450,13107,22612.0,13107.0,5346.0,25.1,490.0,5.9,37574.0,64.1
451,13109,10721.0,13109.0,2742.0,26.6,180.0,3.7,37319.0,63.6
452,13111,25964.0,13111.0,4318.0,16.8,442.0,3.9,43439.0,74.1
453,13113,113459.0,13113.0,5689.0,5.0,2010.0,3.5,95021.0,162.1
454,13115,97927.0,13115.0,19427.0,20.7,1906.0,4.3,44906.0,76.6
455,13117,236612.0,13117.0,11808.0,5.0,3717.0,3.1,105921.0,180.6
456,13119,23023.0,13119.0,3634.0,16.4,383.0,3.8,42904.0,73.2
457,13121,1050114.0,13121.0,137929.0,13.5,22310.0,4.0,70808.0,120.8
458,13123,30816.0,13123.0,5309.0,17.4,507.0,4.2,47757.0,81.4
459,13125,2995.0,13125.0,509.0,17.5,54.0,4.2,42820.0,73.0
460,13127,85219.0,13127.0,13913.0,16.6,1476.0,3.7,53906.0,91.9
461,13129,57685.0,13129.0,9526.0,16.8,1053.0,3.8,49101.0,83.7
462,13131,24748.0,13131.0,4889.0,20.0,413.0,3.9,41002.0,69.9
463,13133,17698.0,13133.0,3365.0,19.3,297.0,4.2,54016.0,92.1
464,13135,927781.0,13135.0,84763.0,9.2,17073.0,3.5,72008.0,122.8
465,13137,45388.0,13137.0,6363.0,14.9,715.0,3.7,51829.0,88.4
466,13139,202148.0,13139.0,26249.0,13.2,3235.0,3.2,61631.0,105.1
467,13141,8348.0,13141.0,2187.0,30.7,149.0,6.0,31716.0,54.1
468,13143,29533.0,13143.0,4626.0,15.9,482.0,3.9,47662.0,81.3
469,13145,34475.0,13145.0,2958.0,8.7,571.0,3.4,74686.0,127.4
470,13147,26099.0,13147.0,3796.0,15.0,423.0,3.6,47171.0,80.4
471,13149,11879.0,13149.0,2004.0,17.1,202.0,3.9,46218.0,78.8
472,13151,230220.0,13151.0,17086.0,7.5,4716.0,4.1,72970.0,124.5
473,13153,155469.0,13153.0,18519.0,12.1,2803.0,4.0,60728.0,103.6
474,13155,9398.0,13155.0,2040.0,24.3,187.0,5.6,38156.0,65.1
475,13157,70422.0,13157.0,6059.0,8.7,1083.0,3.0,68984.0,117.7
476,13159,14040.0,13159.0,2138.0,15.4,240.0,3.5,51241.0,87.4
477,13161,15029.0,13161.0,3063.0,20.6,296.0,4.9,37211.0,63.5
478,13163,15430.0,13163.0,3328.0,22.3,359.0,5.3,38274.0,65.3
479,13165,8683.0,13165.0,2374.0,31.8,173.0,5.4,31419.0,53.6
480,13167,9708.0,13167.0,2415.0,30.0,164.0,4.0,34849.0,59.4
481,13169,28616.0,13169.0,4098.0,14.5,508.0,3.7,55737.0,95.1
482,13171,19000.0,13171.0,3064.0,17.3,370.0,4.6,48323.0,82.4
483,13173,10340.0,13173.0,2043.0,20.3,169.0,4.4,41564.0,70.9
484,13175,47325.0,13175.0,11375.0,24.6,939.0,4.8,42114.0,71.8
485,13177,29764.0,13177.0,3579.0,12.4,530.0,3.6,66090.0,112.7
486,13179,61497.0,13179.0,9562.0,16.1,1109.0,4.3,47685.0,81.3
487,13181,7915.0,13181.0,1346.0,17.2,179.0,5.0,46967.0,80.1
488,13183,18998.0,13183.0,3134.0,16.8,318.0,4.0,46428.0,79.2
489,13185,116321.0,13185.0,28539.0,25.9,2106.0,4.1,41820.0,71.3
490,13187,32955.0,13187.0,4494.0,14.9,600.0,3.6,55583.0,94.8
491,13189,21531.0,13189.0,4223.0,19.9,499.0,5.6,42768.0,72.9
492,13191,14340.0,13191.0,3055.0,21.5,247.0,4.0,42513.0,72.5
493,13193,13143.0,13193.0,3417.0,30.5,295.0,6.2,32868.0,56.1
494,13195,29650.0,13195.0,4722.0,16.1,483.0,3.5,51338.0,87.6
495,13197,8351.0,13197.0,1884.0,22.8,174.0,5.1,39114.0,66.7
496,13199,21068.0,13199.0,5071.0,24.4,447.0,5.0,38886.0,66.3
497,13201,5686.0,13201.0,1246.0,22.4,104.0,3.7,42483.0,72.5
498,13205,22192.0,13205.0,5849.0,29.3,452.0,5.4,36788.0,62.7
499,13207,27520.0,13207.0,3411.0,13.0,479.0,3.7,59362.0,101.2
500,13209,9193.0,13209.0,1847.0,22.1,217.0,5.7,41834.0,71.3
501,13211,18853.0,13211.0,2374.0,12.7,323.0,3.6,57978.0,98.9
502,13213,39921.0,13213.0,5987.0,15.2,847.0,5.3,46810.0,79.8
503,13215,194160.0,13215.0,37759.0,20.1,4029.0,5.1,46628.0,79.5
504,13217,109541.0,13217.0,15946.0,14.8,2306.0,4.5,56598.0,96.5
505,13219,39272.0,13219.0,2215.0,5.7,582.0,3.0,99497.0,169.7
506,13221,15054.0,13221.0,2049.0,13.8,261.0,3.7,51105.0,87.2
507,13223,164044.0,13223.0,12654.0,7.8,2887.0,3.4,73309.0,125.0
508,13225,27297.0,13225.0,6240.0,24.0,607.0,5.1,46525.0,79.3
509,13227,31980.0,13227.0,3462.0,11.0,532.0,3.5,65062.0,111.0
510,13229,19389.0,13229.0,3490.0,18.1,334.0,3.8,44389.0,75.7
511,13231,18634.0,13231.0,1947.0,10.6,319.0,3.6,66901.0,114.1
512,13233,42470.0,13233.0,9079.0,21.8,776.0,4.2,43679.0,74.5
513,13235,11069.0,13235.0,2361.0,23.9,176.0,4.3,40582.0,69.2
514,13237,21809.0,13237.0,3488.0,16.1,408.0,5.0,51205.0,87.3
515,13239,2279.0,13239.0,580.0,25.5,46.0,5.5,33908.0,57.8
516,13241,16867.0,13241.0,2346.0,14.2,284.0,4.0,44213.0,75.4
517,13243,6833.0,13243.0,2008.0,30.8,146.0,5.9,28298.0,48.3
518,13245,201554.0,13245.0,41554.0,21.9,4460.0,5.1,40168.0,68.5
519,13247,90594.0,13247.0,11803.0,13.2,1972.0,4.4,59673.0,101.8
520,13249,5236.0,13249.0,945.0,18.1,102.0,4.7,45378.0,77.4
521,13251,13938.0,13251.0,3493.0,25.9,288.0,5.4,39048.0,66.6
522,13253,8315.0,13253.0,2083.0,25.4,162.0,5.3,36869.0,62.9
523,13255,66100.0,13255.0,11184.0,17.3,1342.0,4.7,43510.0,74.2
524,13257,26035.0,13257.0,4092.0,16.3,496.0,4.5,45850.0,78.2
525,13259,6199.0,13259.0,1757.0,37.9,110.0,4.7,33053.0,56.4
526,13261,29733.0,13261.0,7208.0,25.7,757.0,5.9,37562.0,64.1
527,13263,6272.0,13263.0,1550.0,24.8,143.0,5.0,37265.0,63.6
528,13265,1608.0,13265.0,395.0,24.6,30.0,5.1,34090.0,58.1
529,13267,25391.0,13267.0,5298.0,25.6,407.0,4.2,41440.0,70.7
530,13269,8039.0,13269.0,1813.0,22.9,182.0,6.5,36310.0,61.9
531,13271,15876.0,13271.0,4042.0,31.9,297.0,6.8,34297.0,58.5
532,13273,8611.0,13273.0,2311.0,27.8,241.0,6.6,35290.0,60.2
533,13275,44448.0,13275.0,8846.0,20.2,798.0,4.7,41642.0,71.0
534,13277,40571.0,13277.0,7636.0,19.6,776.0,4.0,45680.0,77.9
535,13279,26887.0,13279.0,6615.0,24.9,694.0,5.8,37148.0,63.4
536,13281,11852.0,13281.0,1704.0,16.0,213.0,5.5,45853.0,78.2
537,13283,6809.0,13283.0,1684.0,26.3,157.0,5.8,35069.0,59.8
538,13285,70034.0,13285.0,13643.0,20.2,1356.0,3.7,45234.0,77.1
539,13287,7912.0,13287.0,2109.0,27.9,162.0,5.1,33261.0,56.7
540,13289,8188.0,13289.0,1719.0,21.3,172.0,5.9,42054.0,71.7
541,13291,24001.0,13291.0,3268.0,13.8,376.0,3.6,45943.0,78.4
542,13293,26215.0,13293.0,5566.0,21.6,501.0,4.4,40965.0,69.9
543,13295,69410.0,13295.0,10542.0,15.5,1206.0,3.9,43767.0,74.6
544,13297,93503.0,13297.0,10993.0,11.9,1608.0,3.6,65416.0,111.6
545,13299,35680.0,13299.0,7827.0,23.6,616.0,3.9,38357.0,65.4
546,13301,5251.0,13301.0,1330.0,25.7,137.0,5.0,38352.0,65.4
547,13303,20386.0,13303.0,4787.0,25.9,358.0,5.0,39444.0,67.3
548,13305,29808.0,13305.0,5147.0,18.6,530.0,4.6,44607.0,76.1
549,13307,2611.0,13307.0,592.0,22.7,63.0,6.3,38187.0,65.1
550,13309,7879.0,13309.0,2116.0,39.6,123.0,7.4,32691.0,55.8
551,13311,29970.0,13311.0,4118.0,14.1,491.0,3.0,51579.0,88.0
552,13313,104062.0,13313.0,14567.0,14.2,2149.0,4.7,47074.0,80.3
553,13315,8812.0,13315.0,2101.0,30.8,140.0,5.2,35961.0,61.3
554,13317,9876.0,13317.0,1965.0,20.3,178.0,4.6,39361.0,67.1
555,13319,9036.0,13319.0,2062.0,23.3,170.0,4.4,41036.0,70.0
556,13321,20299.0,13321.0,4128.0,20.5,404.0,4.4,48708.0,83.1
557,15000,1420491.0,15000.0,124400.0,9.0,16606.0,2.4,80527.0,100.0
558,15001,200983.0,15001.0,30903.0,15.6,2728.0,3.0,56383.0,70.0
559,15003,980080.0,15003.0,73345.0,7.7,10863.0,2.3,83695.0,103.9
560,15007,72133.0,15007.0,6021.0,8.5,907.0,2.5,73981.0,91.9
561,15009,167207.0,15009.0,14130.0,8.6,2109.0,2.4,78503.0,97.5
562,16000,1754208.0,16000.0,201804.0,11.7,24317.0,2.8,55524.0,100.0
563,16001,469966.0,16001.0,44434.0,9.7,6015.0,2.5,66827.0,120.4
564,16003,4250.0,16003.0,554.0,13.2,94.0,5.5,45311.0,81.6
565,16005,87138.0,16005.0,11768.0,13.8,1139.0,2.7,51300.0,92.4
566,16007,6050.0,16007.0,642.0,10.7,82.0,2.9,53780.0,96.9
567,16009,9226.0,16009.0,1342.0,14.7,186.0,4.6,48451.0,87.3
568,16011,46236.0,16011.0,5510.0,12.0,633.0,2.7,50941.0,91.7
569,16013,22601.0,16013.0,1575.0,7.0,291.0,2.4,76113.0,137.1
570,16015,7634.0,16015.0,974.0,12.8,141.0,4.2,56837.0,102.4
571,16017,44727.0,16017.0,6240.0,14.1,803.0,4.1,51373.0,92.5
572,16019,116854.0,16019.0,12262.0,10.6,1326.0,2.4,60444.0,108.9
573,16021,11948.0,16021.0,1603.0,13.5,235.0,4.4,47118.0,84.9
574,16023,2611.0,16023.0,392.0,15.1,44.0,3.2,50050.0,90.1
575,16025,1127.0,16025.0,109.0,9.7,16.0,2.3,53866.0,97.0
576,16027,223499.0,16027.0,25416.0,11.5,3087.0,3.1,53381.0,96.1
577,16029,7060.0,16029.0,624.0,8.9,108.0,2.8,61219.0,110.3
578,16031,23864.0,16031.0,3046.0,13.0,262.0,2.2,51804.0,93.3
579,16033,852.0,16033.0,132.0,15.5,12.0,3.0,48471.0,87.3
580,16035,8758.0,16035.0,1242.0,15.5,197.0,6.7,46417.0,83.6
581,16037,4280.0,16037.0,625.0,14.7,88.0,4.0,47682.0,85.9
582,16039,27259.0,16039.0,3435.0,12.9,372.0,3.3,49344.0,88.9
583,16041,13726.0,16041.0,1194.0,8.8,148.0,2.1,58170.0,104.8
584,16043,13168.0,16043.0,1940.0,15.3,189.0,2.4,51155.0,92.1
585,16045,17634.0,16045.0,2338.0,13.4,279.0,3.4,49857.0,89.8
586,16047,15196.0,16047.0,2071.0,13.7,195.0,2.4,51302.0,92.4
587,16049,16513.0,16049.0,2587.0,16.2,301.0,4.7,40569.0,73.1
588,16051,29439.0,16051.0,2657.0,9.1,305.0,2.3,61927.0,111.5
589,16053,24015.0,16053.0,2974.0,12.5,304.0,2.5,54020.0,97.3
590,16055,161505.0,16055.0,16417.0,10.3,2700.0,3.5,56188.0,101.2
591,16057,40134.0,16057.0,4737.0,12.7,498.0,2.5,49538.0,89.2
592,16059,7961.0,16059.0,1154.0,14.7,157.0,4.5,44248.0,79.7
593,16061,3861.0,16061.0,542.0,14.2,90.0,5.5,44911.0,80.9
594,16063,5360.0,16063.0,731.0,13.8,92.0,3.4,50464.0,90.9
595,16065,39304.0,16065.0,9232.0,23.9,374.0,1.7,41827.0,75.3
596,16067,20825.0,16067.0,2577.0,12.4,278.0,2.5,53447.0,96.3
597,16069,40408.0,16069.0,5223.0,13.3,579.0,2.8,54476.0,98.1
598,16071,4488.0,16071.0,502.0,11.3,51.0,2.2,52602.0,94.7
599,16073,11693.0,16073.0,1692.0,14.7,196.0,3.6,48192.0,86.8
600,16075,23551.0,16075.0,2988.0,12.8,413.0,3.6,51835.0,93.4
601,16077,7768.0,16077.0,1056.0,13.7,118.0,2.9,51921.0,93.5
602,16079,12796.0,16079.0,2371.0,18.8,291.0,5.7,36085.0,65.0
603,16081,11640.0,16081.0,888.0,7.6,144.0,2.2,68749.0,123.8
604,16083,86081.0,16083.0,11547.0,13.6,1096.0,2.7,51594.0,92.9
605,16085,11041.0,16085.0,921.0,8.4,200.0,3.8,60285.0,108.6
606,16087,10161.0,16087.0,1537.0,15.3,192.0,4.1,43402.0,78.2
607,17000,12741080.0,17000.0,1509348.0,12.1,278349.0,4.3,65063.0,100.0
608,17001,65691.0,17001.0,7803.0,12.3,1277.0,3.9,55174.0,84.8
609,17003,6060.0,17003.0,1650.0,27.6,171.0,7.9,35249.0,54.2
610,17005,16630.0,17005.0,2075.0,13.8,347.0,4.4,54800.0,84.2
611,17007,53577.0,17007.0,4909.0,9.2,1523.0,5.8,74507.0,114.5
612,17009,6556.0,17009.0,674.0,14.8,78.0,2.7,55327.0,85.0
613,17011,32993.0,17011.0,3751.0,11.6,871.0,5.0,56099.0,86.2
614,17013,4802.0,17013.0,520.0,11.0,125.0,5.3,56099.0,86.2
615,17015,14312.0,17015.0,1598.0,11.4,335.0,4.5,51963.0,79.9
616,17017,12260.0,17017.0,1448.0,12.0,277.0,4.5,52486.0,80.7
617,17019,209983.0,17019.0,37121.0,19.2,4653.0,4.4,53251.0,81.8
618,17021,32661.0,17021.0,3882.0,12.5,785.0,5.3,52936.0,81.4
619,17023,15596.0,17023.0,1702.0,11.1,402.0,5.2,54092.0,83.1
620,17025,13253.0,17025.0,1865.0,14.3,351.0,5.3,45427.0,69.8
621,17027,37639.0,17027.0,2924.0,8.2,728.0,3.6,66597.0,102.4
622,17029,50885.0,17029.0,9554.0,20.0,1171.0,4.8,47291.0,72.7
623,17031,5180493.0,17031.0,701869.0,13.8,105409.0,4.0,63347.0,97.4
624,17033,18807.0,17033.0,2052.0,11.8,470.0,5.4,52313.0,80.4
625,17035,10808.0,17035.0,1248.0,11.7,246.0,4.0,60572.0,93.1
626,17037,104143.0,17037.0,12877.0,13.1,2440.0,4.4,63274.0,97.3
627,17039,15769.0,17039.0,1707.0,11.0,385.0,5.1,55300.0,85.0
628,17041,19479.0,17041.0,1764.0,9.2,419.0,4.1,56976.0,87.6
629,17043,928589.0,17043.0,60169.0,6.6,15924.0,3.1,93540.0,143.8
630,17045,17360.0,17045.0,2297.0,13.5,430.0,4.7,51577.0,79.3
631,17047,6392.0,17047.0,701.0,11.1,126.0,4.5,51280.0,78.8
632,17049,34208.0,17049.0,3277.0,9.7,716.0,3.7,60773.0,93.4
633,17051,21416.0,17051.0,2924.0,14.9,519.0,5.3,47484.0,73.0
634,17053,13264.0,17053.0,1248.0,9.7,305.0,4.8,55357.0,85.1
635,17055,38701.0,17055.0,7358.0,19.4,1049.0,6.1,42071.0,64.7
636,17057,34844.0,17057.0,4559.0,14.2,951.0,6.2,51258.0,78.8
637,17059,5058.0,17059.0,1029.0,20.5,140.0,5.8,43330.0,66.6
638,17061,13044.0,17061.0,1772.0,13.9,295.0,4.9,47314.0,72.7
639,17063,50972.0,17063.0,2991.0,5.9,1183.0,4.7,79348.0,122.0
640,17065,8163.0,17065.0,990.0,12.3,196.0,4.4,53028.0,81.5
641,17067,17844.0,17067.0,1955.0,11.1,400.0,4.7,53553.0,82.3
642,17069,3910.0,17069.0,778.0,20.0,105.0,7.8,41713.0,64.1
643,17071,6709.0,17071.0,748.0,11.3,183.0,5.0,53632.0,82.4
644,17073,49090.0,17073.0,5558.0,11.5,1259.0,5.0,58042.0,89.2
645,17075,27604.0,17075.0,2669.0,9.9,645.0,4.5,55247.0,84.9
646,17077,57419.0,17077.0,13868.0,25.7,1290.0,4.6,41445.0,63.7
647,17079,9611.0,17079.0,972.0,10.2,228.0,4.9,54552.0,83.8
648,17081,37820.0,17081.0,5811.0,16.3,938.0,5.3,47425.0,72.9
649,17083,21847.0,17083.0,1864.0,8.9,534.0,4.9,59117.0,90.9
650,17085,21366.0,17085.0,1656.0,7.8,482.0,4.4,56832.0,87.3
651,17087,12456.0,17087.0,1364.0,12.2,320.0,7.8,53884.0,82.8
652,17089,534216.0,17089.0,45180.0,8.6,13452.0,4.9,79834.0,122.7
653,17091,110024.0,17091.0,16873.0,16.2,3032.0,5.4,53884.0,82.8
654,17093,127915.0,17093.0,5332.0,4.2,2380.0,3.5,93345.0,143.5
655,17095,50112.0,17095.0,7558.0,16.4,1183.0,5.3,44553.0,68.5
656,17097,700832.0,17097.0,54353.0,8.0,17099.0,4.5,87336.0,134.2
657,17099,109430.0,17099.0,14384.0,13.6,3262.0,5.8,54063.0,83.1
658,17101,15765.0,17101.0,2326.0,17.5,352.0,5.9,43767.0,67.3
659,17103,34223.0,17103.0,3148.0,10.1,788.0,4.4,54915.0,84.4
660,17105,35761.0,17105.0,4220.0,12.6,734.0,4.4,59323.0,91.2
661,17107,28925.0,17107.0,2706.0,10.9,606.0,4.7,52959.0,81.4
662,17109,29955.0,17109.0,5821.0,21.9,684.0,5.1,42887.0,65.9
663,17111,308570.0,17111.0,18136.0,5.9,5799.0,3.5,86268.0,132.6
664,17113,172828.0,17113.0,23366.0,14.4,3680.0,4.2,67087.0,103.1
665,17115,104712.0,17115.0,17557.0,17.4,2795.0,5.6,50684.0,77.9
666,17117,45313.0,17117.0,5740.0,12.9,1132.0,4.9,53409.0,82.1
667,17119,264461.0,17119.0,35925.0,13.8,6080.0,4.5,60121.0,92.4
668,17121,37620.0,17121.0,7154.0,19.5,879.0,4.9,46096.0,70.8
669,17123,11534.0,17123.0,1066.0,9.5,286.0,5.2,57422.0,88.3
670,17125,13565.0,17125.0,1948.0,14.6,379.0,6.0,48764.0,74.9
671,17127,14080.0,17127.0,2377.0,17.2,403.0,7.0,43783.0,67.3
